Лицензия_банк,ИД_1300,дата
"Международный Банк Санкт-Петербурга (МБСП) лицензия № 197, Санкт-Петербург и обл.",888,2015-02-01
"Роспромбанк лицензия № 3204, Москва и обл.",886,2015-02-01
"Легион лицензия № 3117, Москва и обл.",883,2015-02-01
"Кузнецкий лицензия № 609, Пензенская обл.",882,2015-02-01
"Банк Оранжевый лицензия № 1659, Санкт-Петербург и обл.",882,2015-02-01
"Промсбербанк лицензия № 1043, Москва и обл.",880,2015-02-01
"Синко-Банк лицензия № 2838, Москва и обл.",874,2015-02-01
"Стратегия лицензия № 2801, Москва и обл.",869,2015-02-01
"Енисейский Объединенный Банк лицензия № 2645, Красноярский край",865,2015-02-01
"Евроальянс лицензия № 1781, Ивановская обл.",863,2015-02-01
"АйМаниБанк лицензия № 1975, Москва и обл.",862,2015-02-01
"Русский Банк Сбережений лицензия № 779, Ставропольский край",861,2015-02-01
"Русский Трастовый Банк лицензия № 1139, Москва и обл.",859,2015-02-01
"Интерактивный Банк лицензия № 3378, Москва и обл.",856,2015-02-01
"Акцепт лицензия № 567, Новосибирская обл.",852,2015-02-01
"Новокиб лицензия № 1747, Кемеровская обл.",852,2015-02-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",851,2015-02-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",850,2015-02-01
"Гефест лицензия № 1046, Тверская обл.",848,2015-02-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.",846,2015-02-01
"Локо-Банк лицензия № 2707, Москва и обл.",844,2015-02-01
"Максимум лицензия № 466, Ростовская обл.",842,2015-02-01
"Национальный Корпоративный Банк лицензия № 3422, Москва и обл.",838,2015-02-01
"Кредпромбанк лицензия № 1165, Ярославская обл.",836,2015-02-01
"ББР Банк лицензия № 2929, Москва и обл.",836,2015-02-01
"Итуруп лицензия № 2390, Сахалинская обл.",829,2015-02-01
"Банк Финсервис лицензия № 3388, Москва и обл.",828,2015-02-01
"Первобанк лицензия № 3461, Самарская обл.",826,2015-02-01
"Лайтбанк лицензия № 3177, Москва и обл.",826,2015-02-01
"РосЕвроБанк лицензия № 3137, Москва и обл.",823,2015-02-01
"Вестинтербанк лицензия № 3398, Москва и обл.",819,2015-02-01
"Держава лицензия № 2738, Москва и обл.",819,2015-02-01
"Уралкапиталбанк лицензия № 2519, Башкортостан",817,2015-02-01
"Капиталбанк лицензия № 2547, Ростовская обл.",815,2015-02-01
"Ишбанк лицензия № 2867, Москва и обл.",810,2015-02-01
"НС Банк лицензия № 3124, Москва и обл.",810,2015-02-01
"Объединенный Капитал лицензия № 2611, Санкт-Петербург и обл.",806,2015-02-01
"РусЮгбанк лицензия № 2093, Волгоградская обл.",803,2015-02-01
"Саммит Банк лицензия № 85, Приморский край",802,2015-02-01
"Смолевич лицензия № 1121, Смоленская обл.",800,2015-02-01
"Промышленно-Финансовое Сотрудничество лицензия № 2410, Москва и обл.",800,2015-02-01
"Актив Банк лицензия № 2529, Мордовия",800,2015-02-01
"Акцент лицензия № 696, Оренбургская обл.",799,2015-02-01
"Адмиралтейский лицензия № 3054, Москва и обл.",799,2015-02-01
"Фора-Банк лицензия № 1885, Москва и обл.",797,2015-02-01
"Лесбанк лицензия № 1598, Москва и обл.",797,2015-02-01
"Венец лицензия № 524, Ульяновская обл.",794,2015-02-01
"Бинбанк Тверь лицензия № 777, Тверская обл.",794,2015-02-01
"Фондсервисбанк лицензия № 2989, Москва и обл.",792,2015-02-01
"Банк АВБ лицензия № 23, Самарская обл.",788,2015-02-01
"ИпоТек Банк лицензия № 2794, Москва и обл.",787,2015-02-01
"Банк Премьер Кредит лицензия № 1663, Москва и обл.",778,2015-02-01
"Международный Строительный Банк лицензия № 3484, Москва и обл.",773,2015-02-01
"Запсибкомбанк лицензия № 918, Тюменская обл.",772,2015-02-01
"Агросоюз лицензия № 1459, Москва и обл.",770,2015-02-01
"Нижневолжский Коммерческий Банк лицензия № 931, Саратовская обл.",769,2015-02-01
"Гринфилдбанк лицензия № 2711, Москва и обл.",769,2015-02-01
"Кузбассхимбанк лицензия № 2868, Кемеровская обл.",764,2015-02-01
"Мурманский Социальный Коммерческий Банк лицензия № 2722, Мурманская обл.",762,2015-02-01
"Гагаринский лицензия № 606, Москва и обл.",762,2015-02-01
"Джей энд Ти Банк лицензия № 3061, Москва и обл.",761,2015-02-01
"Тальменка-Банк лицензия № 826, Алтайский край",758,2015-02-01
"Яринтербанк лицензия № 2564, Ярославская обл.",758,2015-02-01
"Русский Международный Банк лицензия № 3123, Москва и обл.",758,2015-02-01
"Прайм Финанс лицензия № 2758, Санкт-Петербург и обл.",757,2015-02-01
"Си Ди Би Банк лицензия № 3339, Краснодарский край",756,2015-02-01
"Констанс-Банк лицензия № 2228, Санкт-Петербург и обл.",750,2015-02-01
