Лицензия_банк,ИД_200,дата
"Орловский Социальный Банк лицензия № 2921, Орловская обл.",254 204,2010-02-01
"Вокбанк лицензия № 312, Нижегородская обл.",254 045,2010-02-01
"Земский Банк лицензия № 2900, Самарская обл.",253 914,2010-02-01
"Нацинвестпромбанк лицензия № 3077, Москва и обл.",252 871,2010-02-01
"Владпромбанк лицензия № 870, Владимирская обл.",252 732,2010-02-01
"Таатта лицензия № 1249, Саха (Якутия)",252 414,2010-02-01
"Расчетно-Кредитный Банк лицензия № 103, Москва и обл.",252 049,2010-02-01
"Национальный Банк Развития Бизнеса лицензия № 2795, Москва и обл.",251 851,2010-02-01
"Банк Казани лицензия № 708, Татарстан",250 895,2010-02-01
"Международный Банк Развития лицензия № 2704, Москва и обл.",250 424,2010-02-01
"РусЮгбанк лицензия № 2093, Волгоградская обл.",249 147,2010-02-01
"Унифондбанк лицензия № 3416, Москва и обл.",249 000,2010-02-01
"Зернобанк лицензия № 2337, Алтайский край",248 049,2010-02-01
"СИАБ лицензия № 3245, Санкт-Петербург и обл.",246 901,2010-02-01
"Востокбизнесбанк лицензия № 1342, Приморский край",245 095,2010-02-01
"Роспромбанк лицензия № 3204, Москва и обл.",244 664,2010-02-01
"Донхлеббанк лицензия № 2285, Ростовская обл.",242 612,2010-02-01
"Морской Банк лицензия № 77, Москва и обл.",240 824,2010-02-01
"Новобанк лицензия № 1352, Новгородская обл.",240 278,2010-02-01
"Инкредбанк лицензия № 3405, Москва и обл.",239 270,2010-02-01
"Сибэс лицензия № 208, Омская обл.",238 610,2010-02-01
"ПВ-Банк лицензия № 634, Ульяновская обл.",237 475,2010-02-01
"Росэнергобанк лицензия № 2211, Москва и обл.",236 438,2010-02-01
"Транспортный лицензия № 3174, Москва и обл.",234 702,2010-02-01
"Фининвест лицензия № 671, Москва и обл.",232 791,2010-02-01
"Европейский лицензия № 1616, Калининградская обл.",232 744,2010-02-01
"Банк ИТБ лицензия № 3128, Москва и обл.",232 462,2010-02-01
"Богородский Муниципальный Банк лицензия № 2992, Москва и обл.",232 462,2010-02-01
"Эльбин лицензия № 2267, Дагестан",232 387,2010-02-01
"Металлург лицензия № 2877, Москва и обл.",231 467,2010-02-01
"Гарант-Инвест лицензия № 2576, Москва и обл.",231 406,2010-02-01
"Одинбанк лицензия № 3197, Москва и обл.",230 216,2010-02-01
"Межпромбанк Плюс лицензия № 3282, Москва и обл.",229 901,2010-02-01
"МАСТ-Банк лицензия № 3267, Москва и обл.",229 392,2010-02-01
"Инвестиционный Республиканский Банк лицензия № 2571, Москва и обл.",228 703,2010-02-01
"Региональный Банк Развития лицензия № 2782, Башкортостан",224 643,2010-02-01
"Радиотехбанк лицензия № 1166, Нижегородская обл.",220 765,2010-02-01
"Новокиб лицензия № 1747, Кемеровская обл.",220 610,2010-02-01
"НОМОС-Банк-Сибирь лицензия № 410, Новосибирская обл.",218 818,2010-02-01
"Банкирский Дом лицензия № 2928, Санкт-Петербург и обл.",218 542,2010-02-01
"Приморье лицензия № 3001, Приморский край",218 248,2010-02-01
"Женская Микрофинансовая Cеть лицензия № 3458, Москва и обл.",217 160,2010-02-01
"Нижегородпромстройбанк лицензия № 1851, Нижегородская обл.",216 480,2010-02-01
"Ипотека-Инвест лицензия № 3070, Татарстан",215 720,2010-02-01
"НБК-Банк лицензия № 3283, Москва и обл.",214 644,2010-02-01
"ЕАТП Банк лицензия № 1765, Астраханская обл.",214 091,2010-02-01
"Лайтбанк лицензия № 3177, Москва и обл.",213 042,2010-02-01
"Донинвест лицензия № 1617, Ростовская обл.",212 206,2010-02-01
"Миллениум Банк лицензия № 3423, Москва и обл.",209 725,2010-02-01
"Финансовый Стандарт лицензия № 1053, Москва и обл.",209 352,2010-02-01
"Венец лицензия № 524, Ульяновская обл.",208 283,2010-02-01
"Рублев лицензия № 3098, Москва и обл.",208 258,2010-02-01
"Инвестиционный Союз лицензия № 637, Москва и обл.",206 919,2010-02-01
"Россита-Банк лицензия № 3257, Москва и обл.",206 417,2010-02-01
"Московский Коммерческий Банк лицензия № 3172, Москва и обл.",203 784,2010-02-01
"Центркомбанк лицензия № 2983, Москва и обл.",202 664,2010-02-01
"Дон-Тексбанк лицензия № 1818, Ростовская обл.",199 440,2010-02-01
"Объединенный Банк Развития лицензия № 3345, Москва и обл.",198 548,2010-02-01
"Метробанк лицензия № 2548, Москва и обл.",198 420,2010-02-01
"Платина лицензия № 2347, Москва и обл.",197 934,2010-02-01
"Трастовый Республиканский Банк лицензия № 3404, Москва и обл.",197 604,2010-02-01
"Руссобанк лицензия № 2313, Москва и обл.",196 605,2010-02-01
"Совинком лицензия № 2302, Москва и обл.",195 775,2010-02-01
"МФТ-Банк лицензия № 3356, Москва и обл.",195 442,2010-02-01
"ФорБанк лицензия № 2063, Алтайский край",194 869,2010-02-01
"Спутник лицензия № 1071, Оренбургская обл.",193 384,2010-02-01
"Легион лицензия № 3117, Москва и обл.",192 777,2010-02-01
"Спецсетьстройбанк лицензия № 3062, Москва и обл.",191 986,2010-02-01
"Ураллига лицензия № 1626, Челябинская обл.",189 303,2010-02-01
"Метрополь лицензия № 1639, Москва и обл.",189 232,2010-02-01
