Лицензия_банк,ИД_1700,дата
"Невский Банк лицензия № 1068, Санкт-Петербург и обл.",11525,2016-03-01
"Северный Народный Банк лицензия № 2721, Коми",11494,2016-03-01
"Ханты-Мансийский банк Открытие лицензия № 1971, Москва и обл.",11426,2016-03-01
"Консервативный Коммерческий Банк лицензия № 1087, Астраханская обл.",11399,2016-03-01
"Сбербанк России лицензия № 1481, Москва и обл.",11376,2016-03-01
"Эльбин лицензия № 2267, Дагестан",11368,2016-03-01
"БКС (БКС Премьер) лицензия № 101, Новосибирская обл.",11324,2016-03-01
"Геобанк лицензия № 2027, Москва и обл.",11322,2016-03-01
"Юг-Инвестбанк лицензия № 2772, Краснодарский край",11320,2016-03-01
"Новокиб лицензия № 1747, Кемеровская обл.",11315,2016-03-01
"Сумитомо Мицуи лицензия № 3494, Москва и обл.",11266,2016-03-01
"МС Банк Рус лицензия № 2789, Москва и обл.",11221,2016-03-01
"Спутник лицензия № 1071, Оренбургская обл.",11213,2016-03-01
"ЮМК лицензия № 3495, Краснодарский край",11206,2016-03-01
"Тендер-Банк лицензия № 2252, Москва и обл.",11189,2016-03-01
"Дом-Банк лицензия № 3209, Москва и обл.",11157,2016-03-01
"Фора-Банк лицензия № 1885, Москва и обл.",11134,2016-03-01
"Кранбанк лицензия № 2271, Ивановская обл.",11131,2016-03-01
"Эко-Инвест лицензия № 3116, Москва и обл.",11130,2016-03-01
"РТС-Банк лицензия № 3401, Самарская обл.",11009,2016-03-01
"Ресурс-Траст лицензия № 3122, Москва и обл.",11008,2016-03-01
"Россита-Банк лицензия № 3257, Москва и обл.",10966,2016-03-01
"Народный Банк лицензия № 2249, Карачаево-Черкесия",10916,2016-03-01
"Канский лицензия № 860, Красноярский край",10865,2016-03-01
"Национальный Банк «Траст» лицензия № 3279, Москва и обл.",10864,2016-03-01
"Славянбанк лицензия № 804, Новгородская обл.",10828,2016-03-01
"Регионфинансбанк лицензия № 3357, Москва и обл.",10734,2016-03-01
"Морской Банк лицензия № 77, Москва и обл.",10726,2016-03-01
"СтарБанк лицензия № 548, Москва и обл.",10701,2016-03-01
"Альфа-Банк лицензия № 1326, Москва и обл.",10692,2016-03-01
"Татагропромбанк лицензия № 728, Татарстан",10679,2016-03-01
"Енисейский Объединенный Банк лицензия № 2645, Красноярский край",10677,2016-03-01
"Азия-Инвест Банк лицензия № 3303, Москва и обл.",10659,2016-03-01
"Сибэс лицензия № 208, Омская обл.",10648,2016-03-01
"Инкаробанк лицензия № 2696, Москва и обл.",10601,2016-03-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.",10573,2016-03-01
"Хованский лицензия № 2145, Москва и обл.",10534,2016-03-01
"РБА лицензия № 3413, Москва и обл.",10530,2016-03-01
"ЮниКредит Банк лицензия № 1, Москва и обл.",10499,2016-03-01
"Оргбанк лицензия № 3312, Москва и обл.",10484,2016-03-01
"Новый Промышленный Банк лицензия № 930, Москва и обл.",10472,2016-03-01
"Натиксис Банк лицензия № 3390, Москва и обл.",10466,2016-03-01
"Сервис-Резерв лицензия № 2034, Москва и обл.",10443,2016-03-01
"Народный Доверительный Банк лицензия № 2374, Москва и обл.",10353,2016-03-01
"Гаранти Банк — Москва лицензия № 3275, Москва и обл.",10342,2016-03-01
"Новация лицензия № 840, Адыгея",10317,2016-03-01
"Новый Московский Банк лицензия № 2932, Москва и обл.",10310,2016-03-01
"ЕАТП Банк лицензия № 1765, Астраханская обл.",10228,2016-03-01
"Банк РМП лицензия № 2574, Москва и обл.",10205,2016-03-01
"Росэксимбанк лицензия № 2790, Москва и обл.",10196,2016-03-01
"Российская Финансовая Корпорация лицензия № 3099, Москва и обл.",10165,2016-03-01
"УМ-Банк лицензия № 1441, Свердловская обл.",10139,2016-03-01
"Инвестсоцбанк лицензия № 3010, Москва и обл.",10135,2016-03-01
"Военно-Промышленный Банк лицензия № 3065, Москва и обл.",10130,2016-03-01
"Объединенный Капитал лицензия № 2611, Санкт-Петербург и обл.",10126,2016-03-01
"Банк Зенит лицензия № 3255, Москва и обл.",10078,2016-03-01
"Бинбанк Смоленск лицензия № 1957, Смоленская обл.",10043,2016-03-01
"Кубань Кредит лицензия № 2518, Краснодарский край",10029,2016-03-01
"Промтрансбанк лицензия № 2638, Башкортостан",10003,2016-03-01
"Денизбанк Москва лицензия № 3330, Москва и обл.",9947,2016-03-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",9906,2016-03-01
"Славянский Кредит лицензия № 2960, Москва и обл.",9895,2016-03-01
"Ланта-Банк лицензия № 1920, Москва и обл.",9876,2016-03-01
"Социнвестбанк лицензия № 1132, Башкортостан",9870,2016-03-01
