Лицензия_банк,ИД_401,дата
"Земский Банк лицензия № 2900, Самарская обл.",877 746,2015-02-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.",874 013,2015-02-01
"Владпромбанк лицензия № 870, Владимирская обл.",868 322,2015-02-01
"Резерв лицензия № 2364, Челябинская обл.",865 495,2015-02-01
"Межрегиональный Почтовый Банк лицензия № 3171, Москва и обл.",859 930,2015-02-01
"Автоградбанк лицензия № 1455, Татарстан",844 374,2015-02-01
"Региональный Банк Сбережений лицензия № 3367, Москва и обл.",838 494,2015-02-01
"Викинг лицензия № 2, Санкт-Петербург и обл.",826 227,2015-02-01
"Мосуралбанк лицензия № 2468, Москва и обл.",824 502,2015-02-01
"Ринвестбанк лицензия № 3262, Рязанская обл.",808 284,2015-02-01
"Банк Раунд лицензия № 2506, Москва и обл.",793 837,2015-02-01
"Финансово-Промышленный Капитал лицензия № 3295, Москва и обл.",789 963,2015-02-01
"Витабанк лицензия № 356, Санкт-Петербург и обл.",789 056,2015-02-01
"Риабанк лицензия № 3434, Москва и обл.",786 208,2015-02-01
"Церих лицензия № 3278, Орловская обл.",785 125,2015-02-01
"Кросна-Банк лицензия № 2607, Москва и обл.",773 228,2015-02-01
"Бинбанк Смоленск лицензия № 1957, Смоленская обл.",770 105,2015-02-01
"Крокус-Банк лицензия № 2682, Москва и обл.",768 769,2015-02-01
"Русь лицензия № 704, Оренбургская обл.",756 950,2015-02-01
"Бинбанк Столица лицензия № 3052, Москва и обл.",750 658,2015-02-01
"Капитал лицензия № 575, Москва и обл.",750 327,2015-02-01
"Синко-Банк лицензия № 2838, Москва и обл.",745 553,2015-02-01
"Межрегиональный промышленно-строительный банк лицензия № 752, Мордовия",729 354,2015-02-01
"Тольяттихимбанк лицензия № 2507, Самарская обл.",715 391,2015-02-01
"Зернобанк лицензия № 2337, Алтайский край",712 920,2015-02-01
"Ишбанк лицензия № 2867, Москва и обл.",709 187,2015-02-01
"Богородский Муниципальный Банк лицензия № 2992, Москва и обл.",701 128,2015-02-01
"МФБанк лицензия № 3163, Москва и обл.",699 784,2015-02-01
"Интерактивный Банк лицензия № 3378, Москва и обл.",693 465,2015-02-01
"Инвестсоцбанк лицензия № 3010, Москва и обл.",683 188,2015-02-01
"Экономикс-Банк лицензия № 2136, Москва и обл.",681 995,2015-02-01
"Сибирский Банк Реконструкции и Развития лицензия № 1284, Тюменская обл.",681 915,2015-02-01
"Живаго-Банк лицензия № 2065, Рязанская обл.",671 155,2015-02-01
"Пульс Столицы лицензия № 3002, Москва и обл.",667 687,2015-02-01
"Экспо Финанс лицензия № 2594, Москва и обл.",666 554,2015-02-01
"Тульский Промышленник лицензия № 2382, Тульская обл.",659 593,2015-02-01
"ИРС лицензия № 272, Москва и обл.",652 238,2015-02-01
"Кузнецкий лицензия № 609, Пензенская обл.",629 377,2015-02-01
"Финанс Бизнес Банк лицензия № 520, Москва и обл.",627 545,2015-02-01
"Конфидэнс Банк лицензия № 970, Костромская обл.",624 193,2015-02-01
"Богородский лицензия № 1277, Нижегородская обл.",616 433,2015-02-01
"Промэнергобанк лицензия № 2728, Вологодская обл.",616 425,2015-02-01
"Россита-Банк лицензия № 3257, Москва и обл.",608 391,2015-02-01
"Уралпромбанк лицензия № 2964, Челябинская обл.",594 873,2015-02-01
"Банк БЦК-Москва лицензия № 3480, Москва и обл.",594 551,2015-02-01
"Евроальянс лицензия № 1781, Ивановская обл.",588 832,2015-02-01
"Сибсоцбанк лицензия № 2015, Алтайский край",586 668,2015-02-01
"Мастер-Капитал лицензия № 3011, Москва и обл.",579 768,2015-02-01
"Лесбанк лицензия № 1598, Москва и обл.",577 419,2015-02-01
"Зенит Сочи лицензия № 232, Краснодарский край",576 322,2015-02-01
"Капиталбанк лицензия № 2547, Ростовская обл.",574 873,2015-02-01
"Профессионал Банк (бывш. Наш Дом) лицензия № 3296, Москва и обл.",572 538,2015-02-01
"Нерюнгрибанк лицензия № 825, Саха (Якутия)",571 599,2015-02-01
"Миллениум Банк лицензия № 3423, Москва и обл.",569 429,2015-02-01
"Агророс лицензия № 2860, Саратовская обл.",568 735,2015-02-01
"Канский лицензия № 860, Красноярский край",567 270,2015-02-01
"Бизнес для Бизнеса лицензия № 1060, Чувашия",561 362,2015-02-01
"Далена Банк лицензия № 1948, Москва и обл.",561 110,2015-02-01
"Веста лицензия № 2368, Москва и обл.",557 950,2015-02-01
"Арсенал лицензия № 3000, Москва и обл.",556 824,2015-02-01
"Новобанк лицензия № 1352, Новгородская обл.",555 469,2015-02-01
"Кубанский Универсальный Банк лицензия № 2898, Краснодарский край",554 776,2015-02-01
"Оргбанк лицензия № 3312, Москва и обл.",553 106,2015-02-01
"ФорБанк лицензия № 2063, Москва и обл.",529 089,2015-02-01
"Камчаткомагропромбанк лицензия № 545, Камчатская обл.",528 658,2015-02-01
"Гагаринский лицензия № 606, Москва и обл.",525 521,2015-02-01
"Преодоление лицензия № 2649, Москва и обл.",523 985,2015-02-01
"Енисей лицензия № 474, Красноярский край",520 561,2015-02-01
"Региональный Коммерческий Банк лицензия № 836, Ульяновская обл.",514 949,2015-02-01
"Аксонбанк лицензия № 680, Костромская обл.",511 328,2015-02-01
"Ростфинанс лицензия № 481, Ростовская обл.",506 369,2015-02-01
"Дагэнергобанк лицензия № 3286, Дагестан",505 995,2015-02-01
"Сервис-Резерв лицензия № 2034, Москва и обл.",503 572,2015-02-01
"Иваново лицензия № 1763, Ивановская обл.",496 375,2015-02-01
"Приско Капитал Банк лицензия № 2537, Москва и обл.",496 148,2015-02-01
"Банк Премьер Кредит лицензия № 1663, Москва и обл.",481 080,2015-02-01
"Долинск лицензия № 857, Сахалинская обл.",479 454,2015-02-01
