Лицензия_банк,ИД_1500,дата
"СИАБ лицензия № 3245, Санкт-Петербург и обл.",15778,2016-03-01
"Металлург лицензия № 2877, Москва и обл.",15776,2016-03-01
"Солидарность (Москва) лицензия № 1555, Москва и обл.",15466,2016-03-01
"Дальневосточный Банк лицензия № 843, Приморский край",15418,2016-03-01
"АйСиБиСи Банк лицензия № 3475, Москва и обл.",15163,2016-03-01
"Агросоюз лицензия № 1459, Москва и обл.",15113,2016-03-01
"РосЕвроБанк лицензия № 3137, Москва и обл.",14824,2016-03-01
"Тендер-Банк лицензия № 2252, Москва и обл.",14760,2016-03-01
"Спурт Банк лицензия № 2207, Татарстан",14742,2016-03-01
"Тольяттихимбанк лицензия № 2507, Самарская обл.",14730,2016-03-01
"Банк Зенит лицензия № 3255, Москва и обл.",14570,2016-03-01
"Союз лицензия № 2307, Москва и обл.",14464,2016-03-01
"Кредит Европа Банк лицензия № 3311, Москва и обл.",14403,2016-03-01
"Связь-Банк лицензия № 1470, Москва и обл.",14306,2016-03-01
"Росбанк лицензия № 2272, Москва и обл.",14245,2016-03-01
"ИТ Банк лицензия № 2609, Омская обл.",13987,2016-03-01
"Кольцо Урала лицензия № 65, Свердловская обл.",13740,2016-03-01
"ББР Банк лицензия № 2929, Москва и обл.",13705,2016-03-01
"Меткомбанк (Каменск-Уральский) лицензия № 2443, Свердловская обл.",13683,2016-03-01
"Национальный Расчетный Депозитарий лицензия № 3294, Москва и обл.",13650,2016-03-01
"ПартнерКапиталБанк (бывш. НоваховКапиталБанк) лицензия № 635, Москва и обл.",13606,2016-03-01
"РНКБ лицензия № 1354, Симферополь",13560,2016-03-01
"Сбербанк России лицензия № 1481, Москва и обл.",13417,2016-03-01
"Бэнк оф Чайна лицензия № 2309, Москва и обл.",13352,2016-03-01
"Сургутнефтегазбанк лицензия № 588, Ханты-Мансийский АО — Югра",13229,2016-03-01
"Росавтобанк лицензия № 2767, Москва и обл.",13216,2016-03-01
"Русское Финансовое Общество лицензия № 3427, Москва и обл.",12972,2016-03-01
"Земкомбанк лицензия № 574, Ростовская обл.",12764,2016-03-01
"Славия лицензия № 2664, Москва и обл.",12338,2016-03-01
"Златкомбанк лицензия № 568, Москва и обл.",12321,2016-03-01
"Газбанк лицензия № 2316, Самарская обл.",12253,2016-03-01
"ТЭМБР-Банк лицензия № 2764, Москва и обл.",12232,2016-03-01
"НБК-Банк лицензия № 3283, Москва и обл.",12009,2016-03-01
"Собинбанк лицензия № 1317, Москва и обл.",11924,2016-03-01
"Национальный Резервный Банк лицензия № 2170, Москва и обл.",11720,2016-03-01
"Уралфинанс лицензия № 1370, Свердловская обл.",11683,2016-03-01
"Газпромбанк лицензия № 354, Москва и обл.",11574,2016-03-01
"БМ-Банк лицензия № 2748, Москва и обл.",11446,2016-03-01
"Петербургский Социальный Коммерческий Банк лицензия № 2551, Санкт-Петербург и обл.",11216,2016-03-01
"МБА-Москва лицензия № 3395, Москва и обл.",11098,2016-03-01
"Промэнергобанк лицензия № 2728, Вологодская обл.",11080,2016-03-01
"Кредит-Москва лицензия № 5, Москва и обл.",11026,2016-03-01
"Севергазбанк лицензия № 2816, Вологодская обл.",10986,2016-03-01
"Хлынов лицензия № 254, Кировская обл.",10973,2016-03-01
"Джей энд Ти Банк лицензия № 3061, Москва и обл.",10956,2016-03-01
"Екатерининский лицензия № 2167, Москва и обл.",10948,2016-03-01
"Меткомбанк (Череповец) лицензия № 901, Вологодская обл.",10907,2016-03-01
"РИТЦ Банк лицензия № 2677, Карелия",10886,2016-03-01
"Банк Оранжевый лицензия № 1659, Санкт-Петербург и обл.",10873,2016-03-01
"ФФин Банк лицензия № 1143, Москва и обл.",10678,2016-03-01
"Ринвестбанк лицензия № 3262, Рязанская обл.",10479,2016-03-01
"Югра лицензия № 880, Москва и обл.",10292,2016-03-01
"Век лицензия № 2299, Москва и обл.",10216,2016-03-01
"Роспромбанк лицензия № 3204, Москва и обл.",10092,2016-03-01
"Тинькофф Банк лицензия № 2673, Москва и обл.",10008,2016-03-01
"НБД-Банк лицензия № 1966, Нижегородская обл.",9955,2016-03-01
"Юнистрим лицензия № 3467, Москва и обл.",9896,2016-03-01
"Банк Уралсиб лицензия № 2275, Москва и обл.",9804,2016-03-01
"Анелик РУ лицензия № 3443, Москва и обл.",9633,2016-03-01
"Новобанк лицензия № 1352, Новгородская обл.",9627,2016-03-01
"Центркомбанк лицензия № 2983, Москва и обл.",9496,2016-03-01
"Верхневолжский лицензия № 1084, Ярославская обл.",9300,2016-03-01
"Аверс лицензия № 415, Татарстан",9240,2016-03-01
"Российский Капитал лицензия № 2312, Москва и обл.",9080,2016-03-01
"Энергобанк лицензия № 67, Татарстан",9012,2016-03-01
"Авангард лицензия № 2879, Москва и обл.",9000,2016-03-01
"Норвик Банк лицензия № 902, Кировская обл.",8912,2016-03-01
