Лицензия_банк,ИД_1400,дата
"Вестерн Юнион ДП Восток лицензия № 2726, Москва и обл.",0,2016-05-01
"Голдман Сакс Банк лицензия № 3490, Москва и обл.",0,2016-05-01
"Деньги.Мэйл.Ру лицензия № 3511, Москва и обл.",0,2016-05-01
"Дойче Банк лицензия № 3328, Москва и обл.",0,2016-05-01
"Европейский Стандарт лицензия № 3200, Москва и обл.",0,2016-05-01
"Единая касса лицензия № 3512, Москва и обл.",0,2016-05-01
"Единая Расчетная Палата лицензия № 384, Москва и обл.",0,2016-05-01
"Икано Банк лицензия № 3519, Центр",0,2016-05-01
"Инновационный Расчетный Центр лицензия № 3447, Москва и обл.",0,2016-05-01
"Киви Банк лицензия № 2241, Москва и обл.",0,2016-05-01
"Красноярский Краевой Расчетный Центр лицензия № 3483, Красноярский край",0,2016-05-01
"Креди Агриколь КИБ лицензия № 1680, Санкт-Петербург и обл.",0,2016-05-01
"КредитАльянс лицензия № 3472, Вологодская обл.",0,2016-05-01
"КЭБ ЭйчЭнБи Банк лицензия № 3525, Москва и обл.",0,2016-05-01
"Лидер лицензия № 3304, Москва и обл.",0,2016-05-01
"Межбанковский Кредитный Союз лицензия № 3242, Москва и обл.",0,2016-05-01
"Моби.Деньги лицензия № 3523, Москва и обл.",0,2016-05-01
"Монета.ру лицензия № 3508, Марий Эл",0,2016-05-01
"Морган Стэнли Банк лицензия № 3456, Москва и обл.",0,2016-05-01
"Московский Клиринговый Центр лицензия № 3314, Москва и обл.",0,2016-05-01
"Московский Национальный Инвестиционный Банк лицензия № 3181, Москва и обл.",0,2016-05-01
"Мурманский Расчетный Центр лицензия № 3341, Мурманская обл.",0,2016-05-01
"Национальный Банк Сбережений лицензия № 1949, Ивановская обл.",0,2016-05-01
"Национальный Клиринговый Центр лицензия № 3466, Москва и обл.",0,2016-05-01
"Национальный Расчетный Депозитарий лицензия № 3294, Москва и обл.",0,2016-05-01
"Объединенная Расчетная Система лицензия № 3342, Москва и обл.",0,2016-05-01
"Оней Банк лицензия № 3516, Москва и обл.",0,2016-05-01
"Петербургский Расчетный Центр лицензия № 3306, Санкт-Петербург и обл.",0,2016-05-01
"Платежный Центр лицензия № 3166, Новосибирская обл.",0,2016-05-01
"Почта Банк лицензия № 650, Москва и обл.",0,2016-05-01
"Премиум лицензия № 3514, Москва и обл.",0,2016-05-01
"ПэйПал Ру лицензия № 3517, Москва и обл.",0,2016-05-01
"Рапида лицензия № 3371, Москва и обл.",0,2016-05-01
"Расчетная Палата СВМБ лицензия № 3324, Самарская обл.",0,2016-05-01
"Расчетный Финансовый Дом лицензия № 3430, Санкт-Петербург и обл.",0,2016-05-01
"РИБ лицензия № 2749, Москва и обл.",0,2016-05-01
"Сетевая Расчетная Палата лицензия № 3332, Татарстан",0,2016-05-01
"Сумитомо Мицуи лицензия № 3494, Москва и обл.",0,2016-05-01
"Тинькофф Банк лицензия № 2673, Москва и обл.",0,2016-05-01
"Транзит лицензия № 2688, Дагестан",0,2016-05-01
"Умут лицензия № 2435, Дагестан",0,2016-05-01
"Расчетные Решения лицензия № 3524, Москва и обл.",0,2016-05-01
"Фидбэк лицензия № 3502, Москва и обл.",0,2016-05-01
"Финарс Банк лицензия № 2938, Москва и обл.",0,2016-05-01
"Финчер лицензия № 3486, Москва и обл.",0,2016-05-01
"Чайнасельхозбанк лицензия № 3529, Москва и обл.",0,2016-05-01
"Частный Расчетно-Кассовый Центр лицензия № 3420, Москва и обл.",0,2016-05-01
"Экспо Финанс лицензия № 2594, Москва и обл.",0,2016-05-01
"Электронный платежный сервис лицензия № 3509, Москва и обл.",0,2016-05-01
"Ю Би Эс Банк лицензия № 3463, Москва и обл.",0,2016-05-01
"Яндекс.Деньги лицензия № 3510, Россия",0,2016-05-01
"МСП Банк лицензия № 3340, Москва и обл.",76763,2016-06-01
"Коммерческий Индо Банк лицензия № 3446, Москва и обл.",72110,2016-06-01
"Евразийский Банк лицензия № 969, Москва и обл.",67630,2016-06-01
"Флора-Москва лицензия № 533, Москва и обл.",48827,2016-06-01
"Далена Банк лицензия № 1948, Москва и обл.",44196,2016-06-01
"ИК Банк лицензия № 1732, Татарстан",40876,2016-06-01
"АйМаниБанк лицензия № 1975, Москва и обл.",37053,2016-06-01
"Континент Финанс лицензия № 149, Москва и обл.",35847,2016-06-01
"Невастройинвест лицензия № 1926, Санкт-Петербург и обл.",34980,2016-06-01
"Енисей лицензия № 474, Красноярский край",31599,2016-06-01
"Континенталь лицензия № 3184, Ставропольский край",31576,2016-06-01
"Инкаробанк лицензия № 2696, Москва и обл.",31235,2016-06-01
"Альтернатива лицензия № 3452, Москва и обл.",31134,2016-06-01
"Старооскольский Агропромбанк лицензия № 1050, Белгородская обл.",30473,2016-06-01
"Констанс-Банк лицензия № 2228, Санкт-Петербург и обл.",30438,2016-06-01
