Лицензия_банк,ИД_1800,дата
"Россия лицензия № 328, Санкт-Петербург и обл.",12328,2015-02-01
"Аверс лицензия № 415, Татарстан",12324,2015-02-01
"Таатта лицензия № 1249, Саха (Якутия)",12322,2015-02-01
"Профессионал Банк лицензия № 2471, Москва и обл.",12296,2015-02-01
"Северный Народный Банк лицензия № 2721, Коми",12263,2015-02-01
"Метрополь лицензия № 1639, Москва и обл.",12252,2015-02-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",12219,2015-02-01
"Банк Расчетов и Сбережений лицензия № 2617, Москва и обл.",12198,2015-02-01
"Банк Премьер Кредит лицензия № 1663, Москва и обл.",12174,2015-02-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",12141,2015-02-01
"Объединенный Национальный Банк лицензия № 2074, Нижегородская обл.",12130,2015-02-01
"Вятич лицензия № 2796, Рязанская обл.",12107,2015-02-01
"ИНГ Банк лицензия № 2495, Москва и обл.",12087,2015-02-01
"Башпромбанк лицензия № 1006, Башкортостан",12038,2015-02-01
"Идеалбанк лицензия № 3491, Москва и обл.",12036,2015-02-01
"Бинбанк Столица лицензия № 3052, Москва и обл.",12033,2015-02-01
"Глобэкс лицензия № 1942, Москва и обл.",12030,2015-02-01
"Промэнергобанк лицензия № 2728, Вологодская обл.",12018,2015-02-01
"Региональный Банк Сбережений лицензия № 3367, Москва и обл.",12000,2015-02-01
"Росбизнесбанк лицензия № 1405, Москва и обл.",11984,2015-02-01
"Кедр лицензия № 1574, Красноярский край",11976,2015-02-01
"Юнистрим лицензия № 3467, Москва и обл.",11964,2015-02-01
"Вакобанк лицензия № 1291, Псковская обл.",11961,2015-02-01
"Первый Дортрансбанк лицензия № 3271, Кировская обл.",11958,2015-02-01
"ГПБ-Ипотека лицензия № 2403, Москва и обл.",11900,2015-02-01
"Приобье лицензия № 537, Ханты-Мансийский АО — Югра",11893,2015-02-01
"Владпромбанк лицензия № 870, Владимирская обл.",11875,2015-02-01
"Сити Инвест Банк лицензия № 3194, Санкт-Петербург и обл.",11868,2015-02-01
"Пересвет лицензия № 2110, Москва и обл.",11860,2015-02-01
"Денизбанк Москва лицензия № 3330, Москва и обл.",11837,2015-02-01
"Эйч-Эс-Би-Си Банк (HSBC) лицензия № 3290, Москва и обл.",11813,2015-02-01
"Промсвязьинвест лицензия № 2761, Дагестан",11809,2015-02-01
"Интерактивный Банк лицензия № 3378, Москва и обл.",11789,2015-02-01
"Земский Банк лицензия № 2900, Самарская обл.",11774,2015-02-01
"ВТБ 24 лицензия № 1623, Москва и обл.",11755,2015-02-01
"Камчаткомагропромбанк лицензия № 545, Камчатская обл.",11744,2015-02-01
"Банк Экономический Союз лицензия № 2798, Москва и обл.",11723,2015-02-01
"Аксонбанк лицензия № 680, Костромская обл.",11722,2015-02-01
"Югра лицензия № 880, Ханты-Мансийский АО — Югра",11690,2015-02-01
"Объединенный Резервный Банк лицензия № 937, Москва и обл.",11686,2015-02-01
"Кремлевский лицензия № 2905, Москва и обл.",11649,2015-02-01
"Индустриальный Сберегательный Банк лицензия № 3175, Москва и обл.",11648,2015-02-01
"Первоуральскбанк лицензия № 965, Свердловская обл.",11647,2015-02-01
"Фора-Банк лицензия № 1885, Москва и обл.",11607,2015-02-01
"ПартнерКапиталБанк (бывш. НоваховКапиталБанк) лицензия № 635, Москва и обл.",11571,2015-02-01
"НК Банк лицензия № 2755, Москва и обл.",11566,2015-02-01
"Инвестсоцбанк лицензия № 3010, Москва и обл.",11562,2015-02-01
"БыстроБанк лицензия № 1745, Удмуртия",11540,2015-02-01
"Банк РСБ 24 (Русславбанк) лицензия № 1073, Москва и обл.",11481,2015-02-01
"Идея Банк лицензия № 430, Краснодарский край",11476,2015-02-01
"Банк Оранжевый лицензия № 1659, Санкт-Петербург и обл.",11469,2015-02-01
"Космос лицензия № 2245, Москва и обл.",11468,2015-02-01
"Дом-Банк лицензия № 3209, Москва и обл.",11449,2015-02-01
"Еврофинанс Моснарбанк лицензия № 2402, Москва и обл.",11416,2015-02-01
"Экспресс-Кредит лицензия № 210, Москва и обл.",11391,2015-02-01
"НБК-Банк лицензия № 3283, Москва и обл.",11375,2015-02-01
"ОТП Банк лицензия № 2766, Москва и обл.",11360,2015-02-01
"Инвесткапиталбанк лицензия № 2377, Башкортостан",11299,2015-02-01
"Кубань Кредит лицензия № 2518, Краснодарский край",11281,2015-02-01
"Банк БФА лицензия № 3038, Санкт-Петербург и обл.",11274,2015-02-01
"Проинвестбанк лицензия № 784, Пермская обл.",11272,2015-02-01
"Славия лицензия № 2664, Москва и обл.",11266,2015-02-01
"Московский Индустриальный Банк лицензия № 912, Москва и обл.",11262,2015-02-01
"Образование лицензия № 1521, Москва и обл.",11247,2015-02-01
"Азимут лицензия № 3154, Москва и обл.",11241,2015-02-01
