Лицензия_банк,ИД_1600,дата
"Континенталь лицензия № 3184, Ставропольский край",10006,2016-01-01
"РусьРегионБанк лицензия № 685, Москва и обл.",9910,2016-01-01
"Северстройбанк лицензия № 3507, Вологодская обл.",9292,2016-01-01
"Альтернатива лицензия № 3452, Москва и обл.",9203,2016-01-01
"Частный Расчетно-Кассовый Центр лицензия № 3420, Москва и обл.",9097,2016-01-01
"Олма-Банк лицензия № 3250, Москва и обл.",8868,2016-01-01
"Русьуниверсалбанк лицензия № 3293, Москва и обл.",8622,2016-01-01
"МВС Банк лицензия № 2407, Дагестан",8618,2016-01-01
"Южный Региональный Банк лицензия № 3015, Ростовская обл.",8561,2016-01-01
"Европейский Стандарт лицензия № 3200, Москва и обл.",8484,2016-01-01
"Российская Финансовая Корпорация лицензия № 3099, Москва и обл.",8388,2016-01-01
"ГРиС-Банк лицензия № 1928, Ставропольский край",8117,2016-01-01
"Севзапинвестпромбанк лицензия № 2152, Санкт-Петербург и обл.",8062,2016-01-01
"Рента-Банк лицензия № 3095, Москва и обл.",8040,2016-01-01
"Жилстройбанк лицензия № 2769, Москва и обл.",7888,2016-01-01
"Башпромбанк лицензия № 1006, Башкортостан",7723,2016-01-01
"Геобанк лицензия № 2027, Москва и обл.",7656,2016-01-01
"Фидбэк лицензия № 3502, Москва и обл.",7613,2016-01-01
"КредитАльянс лицензия № 3472, Вологодская обл.",7385,2016-01-01
"Металлург лицензия № 2877, Москва и обл.",7368,2016-01-01
"Лэнд-Банк лицензия № 1478, Москва и обл.",7351,2016-01-01
"Банк Кредит Свисс лицензия № 2494, Москва и обл.",7275,2016-01-01
"Русский Банк Сбережений лицензия № 779, Ставропольский край",7190,2016-01-01
"Тайдон лицензия № 2085, Кемеровская обл.",7183,2016-01-01
"Банк РСИ лицензия № 3415, Москва и обл.",7123,2016-01-01
"Берейт лицензия № 3505, Санкт-Петербург и обл.",6868,2016-01-01
"Расчетный Дом лицензия № 3350, Москва и обл.",6856,2016-01-01
"Энтузиастбанк лицензия № 3048, Москва и обл.",6757,2016-01-01
"КЭБ ЭйчЭнБи Банк лицензия № 3525, Москва и обл.",6749,2016-01-01
"Вкабанк лицензия № 1027, Астраханская обл.",6723,2016-01-01
"ЮМК лицензия № 3495, Краснодарский край",6706,2016-01-01
"Регионфинансбанк лицензия № 3357, Москва и обл.",6678,2016-01-01
"Холдинвестбанк лицензия № 2837, Москва и обл.",6575,2016-01-01
"НКБ лицензия № 2942, Москва и обл.",6562,2016-01-01
"Информпрогресс лицензия № 2166, Москва и обл.",6548,2016-01-01
"Зираат Банк лицензия № 2559, Москва и обл.",6491,2016-01-01
"Итуруп лицензия № 2390, Сахалинская обл.",6361,2016-01-01
"Дальний Восток лицензия № 3318, Тульская обл.",6347,2016-01-01
"21 Век лицензия № 3309, Санкт-Петербург и обл.",6323,2016-01-01
"Банк БЦК-Москва лицензия № 3480, Москва и обл.",6285,2016-01-01
"Тексбанк лицензия № 2756, Карачаево-Черкесия",6255,2016-01-01
"Америкэн Экспресс Банк лицензия № 3460, Москва и обл.",6157,2016-01-01
"Гефест лицензия № 1046, Тверская обл.",6155,2016-01-01
"Народный Инвестиционный Банк лицензия № 2876, Самарская обл.",6152,2016-01-01
"Азия Банк лицензия № 3183, Москва и обл.",6139,2016-01-01
"Новое Время лицензия № 3492, Москва и обл.",6125,2016-01-01
"Капитал лицензия № 575, Москва и обл.",6093,2016-01-01
"РБА лицензия № 3413, Москва и обл.",6045,2016-01-01
"Новый Век лицензия № 3417, Москва и обл.",6044,2016-01-01
"УМ-Банк лицензия № 1441, Свердловская обл.",5987,2016-01-01
"Горбанк лицензия № 2982, Санкт-Петербург и обл.",5957,2016-01-01
"Вэлтон Банк лицензия № 1105, Белгородская обл.",5886,2016-01-01
"Росэксимбанк лицензия № 2790, Москва и обл.",5872,2016-01-01
"Народный Банк Тувы лицензия № 1309, Тыва",5833,2016-01-01
"Великие Луки Банк лицензия № 598, Псковская обл.",5828,2016-01-01
"Стар Альянс лицензия № 3433, Москва и обл.",5823,2016-01-01
"Ури Банк лицензия № 3479, Москва и обл.",5806,2016-01-01
"Кредо Финанс лицензия № 793, Дагестан",5776,2016-01-01
"Тетраполис лицензия № 1586, Санкт-Петербург и обл.",5693,2016-01-01
"Народный Земельно-Промышленный Банк лицензия № 2873, Алтайский край",5633,2016-01-01
"Интеркоопбанк лицензия № 2803, Москва и обл.",5579,2016-01-01
"Акрополь лицензия № 3027, Москва и обл.",5562,2016-01-01
"Санкт-Петербургский Банк Инвестиций лицензия № 3468, Санкт-Петербург и обл.",5515,2016-01-01
"НОКССбанк лицензия № 3202, Волгоградская обл.",5468,2016-01-01
"Далена Банк лицензия № 1948, Москва и обл.",5403,2016-01-01
"Банк ПСА Финанс Рус лицензия № 3481, Москва и обл.",5266,2016-01-01
"ПартнерКапиталБанк (бывш. НоваховКапиталБанк) лицензия № 635, Москва и обл.",5255,2016-01-01
"Национальный Банк Взаимного Кредита лицензия № 3214, Москва и обл.",5228,2016-01-01
